-0.0283
-0.015
-0.0167
-0.0117
-0.015
-0.01
-0.0133
-0.005
-0.0067
0.005
0.0083
-0.0017
-0.0017
-0.0167
-0.0217
-0.015
-0.015
-0.0083
-0.0083
0.0017
0
0.02
0.0217
0.0433
0.045
0.0867
0.09
0.135
0.1367
0.175
